Distance PDF(Ar-Ar) 
0.9052075281238403 0.0 
0.9152098212523158 0.0 
0.9252121143807449 0.0 
0.9352144075091866 0.0 
0.9452167006376156 0.0 
0.9552189937660445 0.0 
0.9652212868944846 0.0 
0.9752235800229139 0.0 
0.9852258731513935 0.0 
0.9952281662798369 0.0 
1.0052304594082655 0.0 
1.0152327525366913 0.0 
1.02523504566512 0.0 
1.0352373387935605 0.0 
1.045239631922042 0.0 
1.0552419250504734 0.0 
1.0652442181789081 0.0 
1.075246511307341 0.0 
1.0852488044357764 0.0 
1.0952510975642074 0.0 
1.1052533906926447 0.0 
1.1152556838211125 0.0 
1.125257976949563 0.0 
1.1352602700779792 0.0 
1.145262563206416 0.0 
1.1552648563348578 0.0 
1.1652671494632816 0.0 
1.1752694425917734 0.0 
1.1852717357201856 0.0 
1.195274028848639 0.0 
1.205276321977049 0.0 
1.2152786151054942 0.0 
1.22528090823395 0.0 
1.2352832013623587 0.0 
1.24528549449085 0.0 
1.2552877876192563 0.0 
1.2652900807477168 0.0 
1.2752923738761641 0.0 
1.2852946670045693 0.0 
1.2952969601330293 0.0 
1.3052992532614764 0.0 
1.315301546389929 0.0 
1.3253038395183385 0.0 
1.335306132646792 0.0 
1.3453084257752441 0.003568905020469461 
1.3553107189036542 0.0 
1.3653130120321102 0.0017325441827459266 
1.3753153051605482 0.005122305868383559 
1.385317598289005 0.010097209812808563 
1.3953198914174116 0.008294138690922477 
1.405322184545867 0.014717687976335107 
1.4153244776743263 0.01934720006318592 
1.4253267708027288 0.025435485725753625 
1.4353290639312288 0.029785137210871886 
1.4453313570596222 0.03246634737379561 
1.4553336501880902 0.04726999555465072 
1.465335943316483 0.07520463927729906 
1.475338236444942 0.059350700751014486 
1.4853405295734141 0.0761202768189814 
1.4953428227018053 0.1372117061248923 
1.5053451158303048 0.13681956306107496 
1.5153474089586945 0.13923868591591188 
1.5253497020871678 0.19710546446098942 
1.5353519952156307 0.21509629044552697 
1.5453542883440194 0.2501870397543047 
1.5553565814724921 0.25899477955214445 
1.5653588746008795 0.32818652807755244 
1.5753611677293826 0.3617710284585919 
1.5853634608577756 0.4176139054156132 
1.5953657539862431 0.43269626399530514 
1.605368047114709 0.5451165182849963 
1.6153703402431028 0.5445751244200742 
1.6253726333715715 0.5806802728752004 
1.6353749264999893 0.6037883099302331 
1.6453772196284584 0.6680461243696345 
1.6553795127568498 0.6706045760925118 
1.6653818058853178 0.7813476364995631 
1.6753840990137887 0.8123166446216716 
1.6853863921421772 0.80838841203701 
1.6953886852706488 0.792136483379699 
1.7053909783990635 0.8839233772990445 
1.715393271527542 0.8813281255358631 
1.725395564655922 0.9308065625577736 
1.735397857784393 0.9758718613892942 
1.7454001509128747 0.9922825668382442 
1.7554024440412532 1.0134973588046778 
1.7654047371697588 1.0248428468593689 
1.7754070302981364 1.1352550976915532 
1.785409323426617 1.1093998586662421 
1.7954116165550924 1.1371490588515176 
1.8054139096834694 1.0790061505123811 
1.8154162028119516 1.1279050212247221 
1.8254184959403277 1.1776087325962388 
1.8354207890688357 1.1398828155214125 
1.8454230821972168 1.0905751560442072 
1.855425375325694 1.1501464792193856 
1.86542766845417 1.1666165379356013 
1.875429961582552 1.161551622386018 
1.8854322547110298 1.125639028159091 
1.8954345478394323 1.1884025705308512 
1.9054368409679112 1.1661738487002673 
1.9154391340962897 1.173392126397483 
1.9254414272247689 1.1168044728165307 
1.9354437203532484 1.1001181577487464 
1.9454460134816265 1.243285725921507 
1.9554483066101065 1.1714764284957324 
1.9654505997385074 1.1554031842747603 
1.9754528928669934 1.182629382403149 
1.9854551859953644 1.1740208599166462 
1.9954574791238437 1.188235379084105 
2.0054597722523253 1.1796242865876099 
2.0154620653807025 1.1798708524099337 
2.025464358509211 1.1847783950880495 
2.035466651637581 1.1622498698035009 
2.0454689447660686 1.1879623958007506 
2.0554712378945497 1.1550253571164217 
2.0654735310229233 1.0969301878656736 
2.075475824151409 1.12986816828886 
2.085478117279777 1.1554421472405323 
2.0954804104082823 1.0716235186226022 
2.105482703536668 1.1394185757583477 
2.1154849966651446 1.1200095563085422 
2.125487289793619 1.135228777259171 
2.135489582922005 1.0927503069777686 
2.145491876050486 1.1085448562211293 
2.155494169178878 1.0600493380681781 
2.1654964623073503 1.092290542268415 
2.175498755435748 1.0931878292341777 
2.18550104856422 1.1109269093577765 
2.1955033416926897 1.0767072570965883 
2.2055056348210935 1.0689552088258556 
2.2155079279495626 1.0941972381409042 
2.2255102210779514 1.1078582113320887 
2.235512514206425 1.0540221690037173 
2.2455148073348288 1.074116078602697 
2.255517100463295 1.1090488214014538 
2.26551939359176 1.0841758348952357 
2.2755216867201753 1.0615675102910378 
2.2855239798486635 1.0560058599722681 
2.2955262729770265 1.0382427399226315 
2.3055285661054934 1.057202719089107 
2.3155308592340087 1.0974816573100172 
2.325533152362371 1.0331207467302703 
2.335535445490836 1.0811299620709953 
2.3455377386192557 1.060775215550552 
2.355540031747739 1.0645910084241241 
2.365542324876106 1.033098325401985 
2.3755446180045636 1.0495980751778984 
2.385546911133085 1.0436524333533066 
2.3955492042614455 1.0090674262354828 
2.4055514973899075 1.026366588450062 
2.4155537905183597 1.0438987113972542 
2.4255560836468155 1.0342091146230048 
2.4355583767751794 1.0055876193769115 
2.4455606699036325 0.9611988306391049 
2.455562963032162 0.9694525230828818 
2.4655652561605255 1.0280117777132072 
2.4755675492889777 1.0471247711938363 
2.4855698424174393 1.0089171411233648 
2.495572135545896 1.0024015661476509 
2.505574428674254 1.0319685340263551 
2.5155767218027885 1.0513376881847643 
2.5255790149312385 1.0263180806342884 
2.5355813080596015 1.0307953000949843 
2.5455836011880706 0.9813437205213682 
2.555585894316519 1.0265888657216917 
2.565588187444971 1.0033895811777969 
2.5755904805733274 1.0034010311687496 
2.58559277370187 0.9937204309453678 
2.5955950668303194 1.0277821788835957 
2.605597359958676 0.9856559009095689 
2.615599653087141 1.0045678425973337 
2.625601946215603 1.0151993579228455 
2.6356042393440466 0.993560518898315 
2.6456065324724887 0.9717578566773055 
2.655608825600949 1.0029195898286727 
2.6656111187293954 0.9835895000347312 
2.6756134118577717 0.9690312045473503 
2.6856157049862124 0.9564532122360571 
2.6956179981146815 0.994258953436625 
2.7056202912431213 1.0372158850905635 
2.7156225843715607 0.9814162881471287 
2.725624877500033 0.954228948783602 
2.7356271706284723 1.003797544628908 
2.7456294637568455 0.9519418949286224 
2.7556317568852884 0.9705625299032099 
2.7656340500137606 1.0332247207701455 
2.7756363431421964 1.0413020188921531 
2.7856386362706322 1.0076170035494934 
2.7956409293991116 0.9524855719667364 
2.8056432225275683 1.019967883320319 
2.8156455156559206 0.997661226221841 
2.8256478087843586 0.9380261693610837 
2.8356501019128384 1.0045202100206796 
2.8456523950412724 1.0409433199661415 
2.8556546881697087 1.0273273881126292 
2.865656981298192 0.9796605004638574 
2.875659274426643 0.9814494059569955 
2.8856615675549944 1.0227503193728376 
2.8956638606834306 0.9744835605906151 
2.9056661538119952 0.9892074580623725 
2.915668446940347 0.9911698861798606 
2.9256707400687803 1.0149664340926823 
2.93567303319729 1.0301718356863794 
2.945675326325719 0.9692181273157022 
2.9556776194540735 0.9985291853220415 
2.9656799125825017 0.9855627217229124 
2.975682205711071 0.9884313367999712 
2.985684498839426 0.9455902684834143 
2.995686791967853 0.9759940994651051 
3.005689085096367 0.9866685660995627 
3.015691378224794 0.9819099668723407 
3.025693671353148 0.9976536951299557 
3.035695964481722 0.9938938575393095 
3.045698257610148 0.9825023299466238 
3.0557005507385004 0.9705466470184828 
3.065702843866944 1.0398223418111259 
3.075705136995446 1.0180487615832319 
3.085707430123873 0.9911081750599012 
3.0957097232522224 1.0133589495952307 
3.1057120163808003 1.0031590336447966 
3.1157143095092277 1.003382277741689 
3.125716602637576 0.9870540918605325 
3.1357188957660154 0.982080965134518 
3.1457211888945227 1.188638628219839 
3.1557234820229487 0.984587324225126 
3.165725775151369 1.0118902746082863 
3.1757280682798794 1.012251062665721 
3.1857303614083032 1.0004948813059413 
3.1957326545366502 1.0195405824753316 
3.205734947665088 1.0072173023074067 
3.2157372407936045 0.9731655087832418 
3.2257395339220234 0.9773822294607264 
3.2357418270504406 1.0126830261042734 
3.245744120178961 0.9745684455560332 
3.2557464133073792 0.9935735811389537 
3.2657487064357427 1.0026377078917774 
3.27575099956416 1.0079610847865828 
3.2857532926926827 0.9955516540427887 
3.2957555858210985 1.0391723261707644 
3.305757878949514 1.0178210948670476 
3.3157601720780385 1.023439831366436 
3.3257624652064544 0.9845901872074474 
3.3357647583348173 0.983918802878918 
3.345767051463236 1.0227635352430011 
3.3557693445917596 0.99430594231919 
3.365771637720173 1.0254666593819461 
3.3757739308485912 1.0480224805543297 
3.385776223977117 1.0167654584862245 
3.3957785171055463 0.9939801051164937 
3.4057808102338916 0.989264049082764 
3.4157831033623074 1.0011942487737462 
3.4257853964909035 1.0118677012798538 
3.4357876896192483 1.0130980660988251 
3.4457899827476632 0.9949849403445868 
3.455792275876194 0.9981577943075297 
3.4657945690046223 0.9907915103659091 
3.4757968621329693 1.0286715047657586 
3.4857991552613803 1.0129421653466777 
3.495801448389979 1.0301459089186187 
3.505803741518323 1.0190207543202296 
3.515806034646736 0.9912836400286777 
3.525808327775288 1.0230779902740157 
3.535810620903697 1.0415807895223088 
3.5458129140320436 1.0110529170556952 
3.555815207160647 1.0002642575412004 
3.565817500289055 1.0424123853230658 
3.5758197934174016 0.9956708860155223 
3.585822086545809 1.0134830768924663 
3.595824379674365 0.9966126377213721 
3.6058266728027752 1.0149370567930425 
3.6158289659311187 0.9969786110603673 
3.6258312590597237 1.0280890389241533 
3.63583355218813 1.0397862708613637 
3.6458358453164768 1.0173237582323478 
3.6558381384448975 1.016355867319453 
3.6658404315734416 1.0271594220120372 
3.67584272470185 0.9998261090835512 
3.6858450178302555 0.983709349798954 
3.695847310958801 1.0379750956030422 
3.705849604087209 0.9884034793507996 
3.715851897215551 1.0389920382397222 
3.72585419034397 0.9954994749088683 
3.7358564834725216 1.0165559702697746 
3.7458587766009255 1.0060706236269756 
3.7558610697293284 0.9908745558705692 
3.7658633628578784 0.9972321987389517 
3.775865655986285 0.9910497476145059 
3.7858679491146408 0.9991144319376742 
3.7958702422430433 1.013580647897627 
3.805872535371598 1.001125059806563 
3.8158748285000006 1.0340332398521141 
3.8258771216284018 1.0012739768983012 
3.8358794147569584 1.0118625126941958 
3.84588170788536 1.014248441538955 
3.855884001013715 0.9801028373743932 
3.865886294142119 1.0046432512736332 
3.875888587270675 1.0192432979169739 
3.885890880399075 0.9746491453956188 
3.8958931735274747 1.0132714177570925 
3.9058954666560357 1.0165562287500622 
3.9158977597844498 0.9738803884457372 
3.92590005291279 0.9867353726872833 
3.9359023460411917 1.009662730975849 
3.94590463916981 1.0292338855788465 
3.9559069322981504 0.9839988785948665 
3.965909225426551 1.0258583080335437 
3.975911518555112 1.0113052637248678 
3.9859138116835244 0.9714751924558467 
3.9959161048118674 1.0200154215814294 
4.005918397940265 0.9821235372594677 
4.015920691068885 1.0287025248886164 
4.025922984197225 0.9992876230095763 
4.0359252773256244 0.9909700183859471 
4.045927570454203 1.01468400644359 
4.0559298635826 0.9712064029934653 
4.065932156710942 1.0057007711862018 
4.0759344498393375 0.9939668775484213 
4.085936742967959 0.986785021593802 
4.095939036096305 0.9902491896950719 
4.1059413292247005 1.0026716701954153 
4.115943622353279 0.9882723933338432 
4.125945915481678 0.9952489580596489 
4.135948208610017 0.9874202130372598 
4.145950501738634 0.9807826766240029 
4.155952794867027 1.0140255604583146 
4.165955087995388 1.0134421911819567 
4.175957381123796 0.9682198351416942 
4.185959674252356 0.9870062611736602 
4.195961967380752 1.015691811825544 
4.2059642605090914 1.007945629314998 
4.215966553637704 0.9713710514328591 
4.225968846766098 1.01433958538197 
4.2359711398944695 0.9890362952165126 
4.2459734330228756 1.0049832768462161 
4.255975726151435 0.9947377428351881 
4.265978019279827 0.9806729006279428 
4.275980312408219 1.0057651669339551 
4.2859826055367725 0.9768141705231598 
4.295984898665166 0.9773457048952269 
4.305987191793564 1.008343740127241 
4.315989484921956 0.9958735562310294 
4.32599177805051 0.9879947520219103 
4.335994071178901 1.0196874163936258 
4.345996364307293 0.9932834217513804 
4.355998657435845 1.0018329514849134 
4.366000950564234 0.9887765566643759 
4.3760032436926455 0.999103107719859 
4.3860055368210356 0.9819600097566119 
4.396007829949587 1.005573058434708 
4.406010123077977 0.992694440443922 
4.4160124162063665 0.9872089502871513 
4.426014709334915 0.9860493049700741 
4.436017002463315 0.9926037553785058 
4.446019295591727 1.0587242383191136 
4.456021588720119 1.0001392187966847 
4.466023881848663 0.9660324272948221 
4.476026174977052 0.989446206709982 
4.4860284681054425 0.9930629842193915 
4.496030761233985 1.001590651611405 
4.506033054362383 1.0076469949609728 
4.516035347490808 1.000179613850406 
4.526037640619199 0.9948178729097646 
4.53603993374779 0.9888657941781317 
4.546042226876127 0.9765492215262395 
4.556044520004516 0.950639459061688 
4.566046813133068 0.9848959463307032 
4.576049106261452 1.004654996105755 
4.586051399389891 1.0035021413290528 
4.596053692518278 0.9950110532594114 
4.606055985646864 0.9963267139185322 
4.6160582787752045 1.0015624121952702 
4.62606057190359 0.9868229880279403 
4.6360628650321365 0.992486802139296 
4.64606515816052 0.985076098406316 
4.656067451288972 0.9975334579407875 
4.666069744417555 1.0091333807813851 
4.676072037545941 1.0049685541527555 
4.686074330674279 1.0193612195263013 
4.696076623802675 0.9910062258703225 
4.706078916931207 0.9733822328965855 
4.716081210059592 1.0012033114843442 
4.726083503188052 0.9995725770388433 
4.736085796316631 0.9910354853357829 
4.746088089445019 0.9938881751188514 
4.756090382573354 1.0005630353752994 
4.766092675701748 1.0046140034451954 
4.776094968830276 0.9871019995928773 
4.786097261958662 0.9794557505163866 
4.79609955508718 0.9939077927471942 
4.806101848215708 0.9978845986877825 
4.816104141344093 1.0055792632137244 
4.826106434472428 1.0034953065967591 
4.8361087276008226 0.9826398930210836 
4.846111020729349 0.9862888597416154 
4.856113313857731 0.9952406402823486 
4.86611560698626 1.0022010866890771 
4.876117900114787 0.9923887659472261 
4.886120193243169 0.996446510321461 
4.896122486371514 0.9892807278614832 
4.906124779499896 0.9942408386810402 
4.91612707262842 1.001156884955997 
4.926129365756958 0.9982931942879268 
4.936131658885339 0.9953119205446288 
4.946133952013862 1.0170331245850024 
4.956136245142243 1.0079358994767447 
4.966138538270589 0.9987726877618742 
4.976140831398972 1.0144559324932718 
4.986143124527491 0.9927230965263903 
4.996145417656037 0.9791777965300726 
5.0061477107844174 1.00065579719867 
5.016150003912939 0.9974392502437855 
5.026152297041329 0.9989705728008993 
5.036154590169663 1.018818310596036 
5.046156883298044 1.009329612869052 
5.056159176426607 1.003066219317236 
5.066161469555117 0.9886652655006023 
5.076163762683499 1.0263847749245423 
5.086166055812014 0.9985065293389521 
5.096168348940404 0.9979484059090211 
5.10617064206874 1.0008552989562074 
5.116172935197119 0.9901595725530492 
5.1261752283256765 1.0078073907732197 
5.136177521454196 0.9986216861277696 
5.146179814582578 0.9921826052382702 
5.156182107711101 1.0134826818063412 
5.166184400839479 0.9991554486092542 
5.176186693967814 1.0119322124891956 
5.18618898709637 0.9957849842140277 
5.196191280224747 1.0043948543493046 
5.206193573353279 0.9880280081610884 
5.216195866481656 0.9969431334420078 
5.226198159610178 0.9879280033046094 
5.236200452738556 0.9880444465844999 
5.246202745866889 0.9847498478243679 
5.256205038995442 0.9944487926387311 
5.266207332123817 1.0093074496241736 
5.276209625252359 0.9960872702062502 
5.2862119183807454 0.9873516523425159 
5.296214211509254 0.9965212819632857 
5.30621650463763 0.9974707972759596 
5.316218797766007 1.001148678188098 
5.326221090894513 1.0108256830358242 
5.336223384022889 1.0112362953283962 
5.346225677151438 0.9897158931995647 
5.356227970279823 1.0053854056010985 
5.366230263408331 0.998724972454056 
5.3762325565367055 0.9875259086888618 
5.3862348496650805 1.0063486172535343 
5.396237142793583 0.9986286643150359 
5.40623943592196 0.9852129305244555 
5.416241729050527 0.9969902984752076 
5.426244022178903 1.0129519750504095 
5.4362463153074065 0.9948025438838844 
5.446248608435781 1.137162518569214 
5.456250901564155 0.9804699085028568 
5.466253194692658 0.9861804450256874 
5.476255487821031 0.9949658232945532 
5.486257780949606 0.9834010077000453 
5.496260074077982 0.9988548881165831 
5.5062623672064825 0.9912879933416201 
5.516264660334856 0.9753846634540633 
5.526266953463228 0.9852875066512802 
5.536269246591729 0.986788266772694 
5.546271539720111 0.9880618214263861 
5.556273832848684 0.9763478759539254 
5.56627612597706 1.0171427862935087 
5.576278419105558 0.995424920128595 
5.586280712233931 0.9829631977764236 
5.596283005362304 0.9803807165352421 
5.606285298490801 1.0009301196354128 
5.616287591619182 0.9890746117366638 
5.626289884747766 1.001987046043894 
5.636292177876138 1.003313735948701 
5.646294471004674 1.0139446474659375 
5.656296764133005 1.0017814548736474 
5.666299057261378 0.9964372311725523 
5.676301350389882 0.9991432276544133 
5.6863036435182535 0.9971295456187397 
5.696305936646844 0.9778052149765945 
5.706308229775216 0.9979860439966667 
5.716310522903749 0.9962756495255102 
5.726312816032082 1.0067840995232282 
5.7363151091604525 0.9942464629451983 
5.746317402288953 0.9947983182592983 
5.756319695417326 0.9983618366124315 
5.766321988545923 1.0099564444743943 
5.776324281674452 1.0159475800381865 
5.786326574802824 0.9896738380049314 
5.796328867931156 0.994912586783531 
5.8063311610595365 0.9846862517382651 
5.816333454188025 0.994954195019156 
5.826335747316397 0.9982007220058748 
5.836338040445001 0.9793276449556678 
5.8463403335735284 0.9851449773001266 
5.856342626701901 0.9966610601822907 
5.866344919830231 0.9907314447208938 
5.87634721295861 1.0188801187298135 
5.8863495060870985 1.0163525187107127 
5.896351799215468 1.002781902375021 
5.906354092344118 0.9936485096036423 
5.9163563854726045 0.9973960785674011 
5.926358678600975 0.9982621068585333 
5.936360971729315 0.9953591844714942 
5.946363264857684 1.0009644890911455 
5.95636555798617 0.9862267122585305 
5.966367851114538 0.9946263949925603 
5.976370144243195 1.013272512048922 
5.986372437371681 0.9906936543845047 
5.996374730500051 0.9890081054056331 
6.0063770236283895 0.9951166162590568 
6.016379316756757 1.0011790719194478 
6.0263816098852425 0.9997258976938918 
6.036383903013905 1.0008472150310284 
6.046386196142273 0.987997880152724 
6.0563884892707565 1.0030513030001653 
6.066390782399134 1.0011504975076209 
6.076393075527464 0.9951456736734956 
6.086395368655833 0.9956264023050431 
6.096397661784314 0.9958379304769659 
6.106399954912983 0.9930979092339729 
6.116402248041353 0.9790613235521443 
6.126404541169833 1.01312565444454 
6.136406834298209 0.9864968362385729 
6.146409127426538 0.995000643685901 
6.156411420554908 0.9846976169786241 
6.166413713683423 0.9866867497145879 
6.176416006812062 0.9957692711772808 
6.18641829994043 0.9971931735101296 
6.1964205930689085 1.0057523993686734 
6.206422886197283 0.9801271268951727 
6.216425179325615 0.997367558258176 
6.226427472453981 0.998997447799068 
6.2364297655824945 1.0037672143854264 
6.246432058711141 0.9963337595576116 
6.256434351839507 0.9943882095511732 
6.266436644967993 0.9874330516323755 
6.2764389380963586 0.994454259850352 
6.286441231224689 0.9988107030582255 
6.296443524353202 1.0517678339147742 
6.306445817481567 0.9846884749175809 
6.316448110610219 0.9861863963072405 
6.326450403738584 1.0021137952155394 
6.3364526968670685 0.9818998185060364 
6.346454989995435 1.0017398738101684 
6.356457283123763 1.0131373644592316 
6.366459576252274 0.9823071025116867 
6.37646186938064 0.986853167151234 
6.386464162509297 0.9949291717560768 
6.39646645563767 0.9888994204882015 
6.406468748766144 0.9916369084053345 
6.41647104189451 0.9935680971297869 
6.426473335022874 0.9936838742612438 
6.436475628151347 0.9905199451141352 
6.446477921279712 0.989391446402237 
6.456480214408375 0.9863283174397073 
6.466482507536747 1.0009662174430582 
6.4764848006652205 0.9951819346116959 
6.486487093793584 1.0009424504961806 
6.496489386921948 1.0038314402153077 
6.506491680050421 0.9983062554490734 
6.516493973178783 1.0204178762347347 
6.52649626630746 0.9881772290021678 
6.536498559435824 0.9842482111074986 
